,avancealas,department_name,mesas_number,mesas_percentage,mesas_total,municipality_name,no_percentage,no_votes,resaltar,si_percentage,si_votes,url,votacion_percentage,votacion_personas_number,votacion_personas_total,votosnomarcados,votosnulos,votosvalidos,idps_avg19992014
111,17:20:15,Antioquia,85,100.0, 85,El Bagre,56.15,4056.0,9.0,43.84,3167.0,http://plebiscito.registraduria.gov.co/99PL/DPL01117ZZZZZZZZZZZZ_L1.htm,20.85,7520.0,36056.0,3,156,7.223,413.0625
112,16:50:15,Antioquia,18,100.0, 18,Entrerrios,67.04,1766.0,5.0,32.95,868.0,http://plebiscito.registraduria.gov.co/99PL/DPL01118ZZZZZZZZZZZZ_L1.htm,33.68,2680.0,7957.0,4,30,2.634,4.21428571429
113,17:40:15,Antioquia,507,100.0, 507,Envigado,64.01,67255.0,18.0,35.98,37800.0,http://plebiscito.registraduria.gov.co/99PL/DPL01121ZZZZZZZZZZZZ_L1.htm,46.11,106988.0,232003.0,055,1.061,105.055,112.6875
114,16:55:15,Antioquia,46,100.0, 46,Fredonia,64.27,3064.0,8.0,35.72,1703.0,http://plebiscito.registraduria.gov.co/99PL/DPL01124ZZZZZZZZZZZZ_L1.htm,26.69,4858.0,18196.0,7,64,4.767,10.8666666667
115,17:00:15,Antioquia,46,100.0, 46,Frontino,44.8,1744.0,7.0,55.19,2148.0,http://plebiscito.registraduria.gov.co/99PL/DPL01127ZZZZZZZZZZZZ_L1.htm,24.05,4038.0,16785.0,2,78,3.892,125.0625
116,17:10:15,Antioquia,10,100.0, 10,Giraldo,45.54,557.0,5.0,54.45,666.0,http://plebiscito.registraduria.gov.co/99PL/DPL01130ZZZZZZZZZZZZ_L1.htm,31.7,1251.0,3946.0,3,17,1.223,4.53333333333
117,17:00:15,Antioquia,111,100.0, 111,Girardota,63.69,10680.0,10.0,36.3,6088.0,http://plebiscito.registraduria.gov.co/99PL/DPL01133ZZZZZZZZZZZZ_L1.htm,35.98,17135.0,47612.0,68,277,16.768,37.0625
118,16:50:15,Antioquia,20,100.0, 20,Gomez Plata,63.23,1328.0,5.0,36.76,772.0,http://plebiscito.registraduria.gov.co/99PL/DPL01136ZZZZZZZZZZZZ_L1.htm,26.08,2192.0,8404.0,0,61,2.100,11.3076923077
119,16:45:15,Antioquia,24,100.0, 24,Granada,60.53,2120.0,5.0,39.46,1382.0,http://plebiscito.registraduria.gov.co/99PL/DPL01139ZZZZZZZZZZZZ_L1.htm,35.34,3630.0,10270.0,2,53,3.502,303.75
120,16:45:15,Antioquia,24,100.0, 24,Granada,60.53,2120.0,5.0,39.46,1382.0,http://plebiscito.registraduria.gov.co/99PL/DPL01139ZZZZZZZZZZZZ_L1.htm,35.34,3630.0,10270.0,2,53,3.502,12.75
121,16:45:15,Antioquia,24,100.0, 24,Granada,60.53,2120.0,5.0,39.46,1382.0,http://plebiscito.registraduria.gov.co/99PL/DPL01139ZZZZZZZZZZZZ_L1.htm,35.34,3630.0,10270.0,2,53,3.502,562.375
122,16:30:15,Cundinamarca,13,100.0, 13,Granada,53.39,1171.0,3.0,46.6,1022.0,http://plebiscito.registraduria.gov.co/99PL/DPL15132ZZZZZZZZZZZZ_L1.htm,40.33,2247.0,5571.0,3,39,2.193,303.75
123,16:30:15,Cundinamarca,13,100.0, 13,Granada,53.39,1171.0,3.0,46.6,1022.0,http://plebiscito.registraduria.gov.co/99PL/DPL15132ZZZZZZZZZZZZ_L1.htm,40.33,2247.0,5571.0,3,39,2.193,12.75
124,16:30:15,Cundinamarca,13,100.0, 13,Granada,53.39,1171.0,3.0,46.6,1022.0,http://plebiscito.registraduria.gov.co/99PL/DPL15132ZZZZZZZZZZZZ_L1.htm,40.33,2247.0,5571.0,3,39,2.193,562.375
125,17:00:15,Meta,110,100.0, 110,Granada,63.92,12415.0,10.0,36.07,7007.0,http://plebiscito.registraduria.gov.co/99PL/DPL52035ZZZZZZZZZZZZ_L1.htm,41.05,19968.0,48638.0,22,421,19.422,303.75
126,17:00:15,Meta,110,100.0, 110,Granada,63.92,12415.0,10.0,36.07,7007.0,http://plebiscito.registraduria.gov.co/99PL/DPL52035ZZZZZZZZZZZZ_L1.htm,41.05,19968.0,48638.0,22,421,19.422,12.75
127,17:00:15,Meta,110,100.0, 110,Granada,63.92,12415.0,10.0,36.07,7007.0,http://plebiscito.registraduria.gov.co/99PL/DPL52035ZZZZZZZZZZZZ_L1.htm,41.05,19968.0,48638.0,22,421,19.422,562.375
128,17:05:15,Antioquia,16,100.0, 16,Guadalupe,45.11,587.0,7.0,54.88,714.0,http://plebiscito.registraduria.gov.co/99PL/DPL01140ZZZZZZZZZZZZ_L1.htm,24.54,1388.0,5656.0,1,47,1.301,15.5714285714
129,17:05:15,Antioquia,16,100.0, 16,Guadalupe,45.11,587.0,7.0,54.88,714.0,http://plebiscito.registraduria.gov.co/99PL/DPL01140ZZZZZZZZZZZZ_L1.htm,24.54,1388.0,5656.0,1,47,1.301,120.0
130,17:05:15,Antioquia,16,100.0, 16,Guadalupe,45.11,587.0,7.0,54.88,714.0,http://plebiscito.registraduria.gov.co/99PL/DPL01140ZZZZZZZZZZZZ_L1.htm,24.54,1388.0,5656.0,1,47,1.301,1.13333333333
131,16:35:15,Huila,29,100.0, 29,Guadalupe,70.17,3132.0,5.0,29.82,1331.0,http://plebiscito.registraduria.gov.co/99PL/DPL19040ZZZZZZZZZZZZ_L1.htm,36.97,4581.0,12391.0,3,83,4.463,15.5714285714
132,16:35:15,Huila,29,100.0, 29,Guadalupe,70.17,3132.0,5.0,29.82,1331.0,http://plebiscito.registraduria.gov.co/99PL/DPL19040ZZZZZZZZZZZZ_L1.htm,36.97,4581.0,12391.0,3,83,4.463,120.0
133,16:35:15,Huila,29,100.0, 29,Guadalupe,70.17,3132.0,5.0,29.82,1331.0,http://plebiscito.registraduria.gov.co/99PL/DPL19040ZZZZZZZZZZZZ_L1.htm,36.97,4581.0,12391.0,3,83,4.463,1.13333333333
134,16:30:15,Santander,12,100.0, 12,Guadalupe,59.93,908.0,4.0,40.06,607.0,http://plebiscito.registraduria.gov.co/99PL/DPL27097ZZZZZZZZZZZZ_L1.htm,36.15,1567.0,4334.0,5,30,1.515,15.5714285714
135,16:30:15,Santander,12,100.0, 12,Guadalupe,59.93,908.0,4.0,40.06,607.0,http://plebiscito.registraduria.gov.co/99PL/DPL27097ZZZZZZZZZZZZ_L1.htm,36.15,1567.0,4334.0,5,30,1.515,120.0
136,16:30:15,Santander,12,100.0, 12,Guadalupe,59.93,908.0,4.0,40.06,607.0,http://plebiscito.registraduria.gov.co/99PL/DPL27097ZZZZZZZZZZZZ_L1.htm,36.15,1567.0,4334.0,5,30,1.515,1.13333333333
137,17:05:15,Antioquia,77,100.0, 77,Guarne,73.26,10604.0,8.0,26.73,3870.0,http://plebiscito.registraduria.gov.co/99PL/DPL01142ZZZZZZZZZZZZ_L1.htm,46.71,14804.0,31687.0,74,214,14.474,45.9375
138,17:00:15,Antioquia,15,100.0, 15,Guatape,61.47,1966.0,6.0,38.52,1232.0,http://plebiscito.registraduria.gov.co/99PL/DPL01145ZZZZZZZZZZZZ_L1.htm,49.99,3261.0,6523.0,8,37,3.198,25.8
139,16:40:15,Antioquia,16,100.0, 16,Heliconia,55.71,795.0,6.0,44.28,632.0,http://plebiscito.registraduria.gov.co/99PL/DPL01148ZZZZZZZZZZZZ_L1.htm,24.23,1492.0,6157.0,7,29,1.427,21.5
140,16:35:15,Antioquia,13,100.0, 13,Hispania,58.76,654.0,4.0,41.23,459.0,http://plebiscito.registraduria.gov.co/99PL/DPL01150ZZZZZZZZZZZZ_L1.htm,21.88,1142.0,5219.0,3,11,1.113,2.42857142857
141,17:30:15,Antioquia,527,100.0, 527,Itagui,62.9,59627.0,18.0,37.09,35166.0,http://plebiscito.registraduria.gov.co/99PL/DPL01151ZZZZZZZZZZZZ_L1.htm,39.3,96563.0,245703.0,93,1.344,94.793,335.1875
142,17:40:15,Antioquia,48,97.95, 49,Ituango,30.65,1196.0,13.0,69.34,2706.0,http://plebiscito.registraduria.gov.co/99PL/DPL01154ZZZZZZZZZZZZ_L1.htm,23.88,4157.0,17406.0,2,116,3.902,1008.8125
143,17:05:15,Antioquia,28,100.0, 28,Jardin,64.03,2884.0,7.0,35.96,1620.0,http://plebiscito.registraduria.gov.co/99PL/DPL01157ZZZZZZZZZZZZ_L1.htm,37.98,4594.0,12094.0,4,44,4.504,13.875
144,16:50:15,Antioquia,27,100.0, 27,Jerico,70.98,2341.0,6.0,29.01,957.0,http://plebiscito.registraduria.gov.co/99PL/DPL01160ZZZZZZZZZZZZ_L1.htm,30.59,3373.0,11023.0,8,39,3.298,4.64285714286
145,16:50:15,Antioquia,27,100.0, 27,Jerico,70.98,2341.0,6.0,29.01,957.0,http://plebiscito.registraduria.gov.co/99PL/DPL01160ZZZZZZZZZZZZ_L1.htm,30.59,3373.0,11023.0,8,39,3.298,1.85714285714
146,16:35:15,Boyaca,9,100.0, 9,Jerico,61.35,570.0,5.0,38.64,359.0,http://plebiscito.registraduria.gov.co/99PL/DPL07124ZZZZZZZZZZZZ_L1.htm,30.26,974.0,3218.0,,23,929,4.64285714286
147,16:35:15,Boyaca,9,100.0, 9,Jerico,61.35,570.0,5.0,38.64,359.0,http://plebiscito.registraduria.gov.co/99PL/DPL07124ZZZZZZZZZZZZ_L1.htm,30.26,974.0,3218.0,,23,929,1.85714285714
148,17:20:15,Antioquia,97,100.0, 97,La Ceja,69.89,15589.0,14.0,30.1,6715.0,http://plebiscito.registraduria.gov.co/99PL/DPL01163ZZZZZZZZZZZZ_L1.htm,51.46,22800.0,44306.0,04,325,22.304,133.3125
149,17:10:15,Antioquia,108,100.0, 108,La Estrella,63.53,11716.0,10.0,36.46,6725.0,http://plebiscito.registraduria.gov.co/99PL/DPL01166ZZZZZZZZZZZZ_L1.htm,36.93,18723.0,50695.0,41,194,18.441,45.0
150,16:55:15,Antioquia,15,100.0, 15,La Pintada,57.73,1389.0,5.0,42.26,1017.0,http://plebiscito.registraduria.gov.co/99PL/DPL01170ZZZZZZZZZZZZ_L1.htm,37.32,2459.0,6588.0,6,31,2.406,9.5
151,16:50:15,Antioquia,38,100.0, 38,La Union,65.21,4782.0,7.0,34.78,2551.0,http://plebiscito.registraduria.gov.co/99PL/DPL01169ZZZZZZZZZZZZ_L1.htm,46.42,7529.0,16219.0,3,136,7.333,93.8125
152,16:50:15,Antioquia,38,100.0, 38,La Union,65.21,4782.0,7.0,34.78,2551.0,http://plebiscito.registraduria.gov.co/99PL/DPL01169ZZZZZZZZZZZZ_L1.htm,46.42,7529.0,16219.0,3,136,7.333,110.875
153,16:50:15,Antioquia,38,100.0, 38,La Union,65.21,4782.0,7.0,34.78,2551.0,http://plebiscito.registraduria.gov.co/99PL/DPL01169ZZZZZZZZZZZZ_L1.htm,46.42,7529.0,16219.0,3,136,7.333,12.0
154,16:50:15,Antioquia,38,100.0, 38,La Union,65.21,4782.0,7.0,34.78,2551.0,http://plebiscito.registraduria.gov.co/99PL/DPL01169ZZZZZZZZZZZZ_L1.htm,46.42,7529.0,16219.0,3,136,7.333,58.3125
155,16:55:15,Nariño,60,100.0, 60,La Union,57.02,4247.0,8.0,42.97,3200.0,http://plebiscito.registraduria.gov.co/99PL/DPL23079ZZZZZZZZZZZZ_L1.htm,35.92,7736.0,21535.0,7,164,7.447,93.8125
156,16:55:15,Nariño,60,100.0, 60,La Union,57.02,4247.0,8.0,42.97,3200.0,http://plebiscito.registraduria.gov.co/99PL/DPL23079ZZZZZZZZZZZZ_L1.htm,35.92,7736.0,21535.0,7,164,7.447,110.875
157,16:55:15,Nariño,60,100.0, 60,La Union,57.02,4247.0,8.0,42.97,3200.0,http://plebiscito.registraduria.gov.co/99PL/DPL23079ZZZZZZZZZZZZ_L1.htm,35.92,7736.0,21535.0,7,164,7.447,12.0
158,16:55:15,Nariño,60,100.0, 60,La Union,57.02,4247.0,8.0,42.97,3200.0,http://plebiscito.registraduria.gov.co/99PL/DPL23079ZZZZZZZZZZZZ_L1.htm,35.92,7736.0,21535.0,7,164,7.447,58.3125
159,16:45:15,Sucre,25,100.0, 25,La Union,20.45,599.0,5.0,79.54,2329.0,http://plebiscito.registraduria.gov.co/99PL/DPL28050ZZZZZZZZZZZZ_L1.htm,31.7,2983.0,9408.0,8,18,2.928,93.8125
160,16:45:15,Sucre,25,100.0, 25,La Union,20.45,599.0,5.0,79.54,2329.0,http://plebiscito.registraduria.gov.co/99PL/DPL28050ZZZZZZZZZZZZ_L1.htm,31.7,2983.0,9408.0,8,18,2.928,110.875
161,16:45:15,Sucre,25,100.0, 25,La Union,20.45,599.0,5.0,79.54,2329.0,http://plebiscito.registraduria.gov.co/99PL/DPL28050ZZZZZZZZZZZZ_L1.htm,31.7,2983.0,9408.0,8,18,2.928,12.0
162,16:45:15,Sucre,25,100.0, 25,La Union,20.45,599.0,5.0,79.54,2329.0,http://plebiscito.registraduria.gov.co/99PL/DPL28050ZZZZZZZZZZZZ_L1.htm,31.7,2983.0,9408.0,8,18,2.928,58.3125
163,16:55:15,Valle,66,100.0, 66,La Union,72.56,7386.0,8.0,27.43,2792.0,http://plebiscito.registraduria.gov.co/99PL/DPL31070ZZZZZZZZZZZZ_L1.htm,39.37,10429.0,26489.0,78,170,10.178,93.8125
164,16:55:15,Valle,66,100.0, 66,La Union,72.56,7386.0,8.0,27.43,2792.0,http://plebiscito.registraduria.gov.co/99PL/DPL31070ZZZZZZZZZZZZ_L1.htm,39.37,10429.0,26489.0,78,170,10.178,110.875
165,16:55:15,Valle,66,100.0, 66,La Union,72.56,7386.0,8.0,27.43,2792.0,http://plebiscito.registraduria.gov.co/99PL/DPL31070ZZZZZZZZZZZZ_L1.htm,39.37,10429.0,26489.0,78,170,10.178,12.0
166,16:55:15,Valle,66,100.0, 66,La Union,72.56,7386.0,8.0,27.43,2792.0,http://plebiscito.registraduria.gov.co/99PL/DPL31070ZZZZZZZZZZZZ_L1.htm,39.37,10429.0,26489.0,78,170,10.178,58.3125
167,16:50:15,Antioquia,24,100.0, 24,Liborina,64.21,1674.0,8.0,35.78,933.0,http://plebiscito.registraduria.gov.co/99PL/DPL01172ZZZZZZZZZZZZ_L1.htm,29.36,2703.0,9204.0,7,40,2.607,10.0
168,17:45:15,Antioquia,19,100.0, 19,Maceo,57.81,1065.0,7.0,42.18,777.0,http://plebiscito.registraduria.gov.co/99PL/DPL01175ZZZZZZZZZZZZ_L1.htm,25.43,1899.0,7467.0,2,26,1.842,18.5625
169,17:40:15,Antioquia,76,100.0, 76,Marinilla,68.63,11993.0,13.0,31.36,5481.0,http://plebiscito.registraduria.gov.co/99PL/DPL01178ZZZZZZZZZZZZ_L1.htm,46.53,17767.0,38176.0,74,190,17.474,116.25
170,17:35:15,Antioquia,3346,100.0, 3346,Medellin,62.97,431173.0,24.0,37.02,253548.0,http://plebiscito.registraduria.gov.co/99PL/DPL01001ZZZZZZZZZZZZ_L1.htm,46.06,694784.0,1508418.0,721,6.754,684.721,16181.9375
171,16:50:15,Antioquia,15,100.0, 15,Montebello,44.88,776.0,6.0,55.11,953.0,http://plebiscito.registraduria.gov.co/99PL/DPL01181ZZZZZZZZZZZZ_L1.htm,30.23,1827.0,6043.0,9,35,1.729,28.0
172,16:50:15,Antioquia,9,100.0, 9,Murindo,3.93,44.0,5.0,96.06,1073.0,http://plebiscito.registraduria.gov.co/99PL/DPL01184ZZZZZZZZZZZZ_L1.htm,42.21,1150.0,2724.0,7,14,1.117,312.285714286
173,16:45:15,Antioquia,33,100.0, 33,Mutata,35.49,1016.0,6.0,64.5,1846.0,http://plebiscito.registraduria.gov.co/99PL/DPL01187ZZZZZZZZZZZZ_L1.htm,22.23,3030.0,13626.0,2,49,2.862,437.5625
174,17:05:15,Antioquia,25,100.0, 25,Nariño,67.41,1626.0,6.0,32.58,786.0,http://plebiscito.registraduria.gov.co/99PL/DPL01190ZZZZZZZZZZZZ_L1.htm,27.87,2513.0,9015.0,2,31,2.412,163.8125
175,17:05:15,Antioquia,25,100.0, 25,Nariño,67.41,1626.0,6.0,32.58,786.0,http://plebiscito.registraduria.gov.co/99PL/DPL01190ZZZZZZZZZZZZ_L1.htm,27.87,2513.0,9015.0,2,31,2.412,0.5
176,17:05:15,Antioquia,25,100.0, 25,Nariño,67.41,1626.0,6.0,32.58,786.0,http://plebiscito.registraduria.gov.co/99PL/DPL01190ZZZZZZZZZZZZ_L1.htm,27.87,2513.0,9015.0,2,31,2.412,11.4666666667
177,16:35:15,Cundinamarca,6,100.0, 6,Nariño,52.36,388.0,4.0,47.63,353.0,http://plebiscito.registraduria.gov.co/99PL/DPL15172ZZZZZZZZZZZZ_L1.htm,29.5,748.0,2535.0,,4,741,163.8125
178,16:35:15,Cundinamarca,6,100.0, 6,Nariño,52.36,388.0,4.0,47.63,353.0,http://plebiscito.registraduria.gov.co/99PL/DPL15172ZZZZZZZZZZZZ_L1.htm,29.5,748.0,2535.0,,4,741,0.5
179,16:35:15,Cundinamarca,6,100.0, 6,Nariño,52.36,388.0,4.0,47.63,353.0,http://plebiscito.registraduria.gov.co/99PL/DPL15172ZZZZZZZZZZZZ_L1.htm,29.5,748.0,2535.0,,4,741,11.4666666667
180,16:45:15,Nariño,10,100.0, 10,Nariño,39.64,649.0,4.0,60.35,988.0,http://plebiscito.registraduria.gov.co/99PL/DPL23096ZZZZZZZZZZZZ_L1.htm,40.6,1673.0,4120.0,7,21,1.637,163.8125
181,16:45:15,Nariño,10,100.0, 10,Nariño,39.64,649.0,4.0,60.35,988.0,http://plebiscito.registraduria.gov.co/99PL/DPL23096ZZZZZZZZZZZZ_L1.htm,40.6,1673.0,4120.0,7,21,1.637,0.5
182,16:45:15,Nariño,10,100.0, 10,Nariño,39.64,649.0,4.0,60.35,988.0,http://plebiscito.registraduria.gov.co/99PL/DPL23096ZZZZZZZZZZZZ_L1.htm,40.6,1673.0,4120.0,7,21,1.637,11.4666666667
183,17:10:15,Antioquia,44,100.0, 44,Nechi,48.15,1799.0,9.0,51.84,1937.0,http://plebiscito.registraduria.gov.co/99PL/DPL01191ZZZZZZZZZZZZ_L1.htm,21.08,3834.0,18186.0,6,57,3.736,239.3125
184,18:25:15,Antioquia,76,100.0, 76,Necocli,39.61,2860.0,11.0,60.38,4359.0,http://plebiscito.registraduria.gov.co/99PL/DPL01192ZZZZZZZZZZZZ_L1.htm,23.0,7475.0,32486.0,9,155,7.219,85.0666666667
185,17:00:15,Antioquia,7,100.0, 7,Olaya,62.18,449.0,5.0,37.81,273.0,http://plebiscito.registraduria.gov.co/99PL/DPL01193ZZZZZZZZZZZZ_L1.htm,27.21,740.0,2719.0,,7,722,5.21428571429
186,16:50:15,Antioquia,36,100.0, 36,Peñol,61.63,3265.0,6.0,38.36,2032.0,http://plebiscito.registraduria.gov.co/99PL/DPL01196ZZZZZZZZZZZZ_L1.htm,34.25,5415.0,15806.0,7,55,5.297,73.6875
187,17:20:15,Antioquia,18,100.0, 18,Peque,27.14,608.0,8.0,72.85,1632.0,http://plebiscito.registraduria.gov.co/99PL/DPL01199ZZZZZZZZZZZZ_L1.htm,38.28,2331.0,6089.0,0,43,2.240,448.666666667
188,16:40:15,Antioquia,17,100.0, 17,Pueblorrico,65.74,1138.0,6.0,34.25,593.0,http://plebiscito.registraduria.gov.co/99PL/DPL01202ZZZZZZZZZZZZ_L1.htm,25.12,1787.0,7113.0,1,24,1.731,9.93333333333
189,17:10:15,Antioquia,84,100.0, 84,Puerto Berrio,68.5,6046.0,11.0,31.49,2780.0,http://plebiscito.registraduria.gov.co/99PL/DPL01205ZZZZZZZZZZZZ_L1.htm,26.48,9028.0,34085.0,6,116,8.826,129.375
190,17:40:15,Antioquia,32,100.0, 32,Puerto Triunfo,73.7,2823.0,7.0,26.29,1007.0,http://plebiscito.registraduria.gov.co/99PL/DPL01206ZZZZZZZZZZZZ_L1.htm,30.05,3902.0,12982.0,0,42,3.830,116.5625
191,17:05:15,Antioquia,40,100.0, 40,Remedios,65.27,2229.0,7.0,34.72,1186.0,http://plebiscito.registraduria.gov.co/99PL/DPL01208ZZZZZZZZZZZZ_L1.htm,21.02,3579.0,17020.0,5,126,3.415,271.1875
192,17:25:15,Antioquia,35,100.0, 35,Retiro,68.67,4703.0,7.0,31.32,2145.0,http://plebiscito.registraduria.gov.co/99PL/DPL01211ZZZZZZZZZZZZ_L1.htm,46.03,6951.0,15100.0,8,58,6.848,51.5714285714
193,17:45:15,Antioquia,214,100.0, 214,Rionegro,69.41,32596.0,16.0,30.58,14361.0,http://plebiscito.registraduria.gov.co/99PL/DPL01214ZZZZZZZZZZZZ_L1.htm,50.4,47791.0,94806.0,57,637,46.957,255.0625
194,17:45:15,Antioquia,214,100.0, 214,Rionegro,69.41,32596.0,16.0,30.58,14361.0,http://plebiscito.registraduria.gov.co/99PL/DPL01214ZZZZZZZZZZZZ_L1.htm,50.4,47791.0,94806.0,57,637,46.957,55.4375
195,17:05:15,Santander,63,100.0, 63,Rionegro,66.65,5347.0,8.0,33.34,2675.0,http://plebiscito.registraduria.gov.co/99PL/DPL27172ZZZZZZZZZZZZ_L1.htm,37.58,8296.0,22075.0,2,179,8.022,255.0625
196,17:05:15,Santander,63,100.0, 63,Rionegro,66.65,5347.0,8.0,33.34,2675.0,http://plebiscito.registraduria.gov.co/99PL/DPL27172ZZZZZZZZZZZZ_L1.htm,37.58,8296.0,22075.0,2,179,8.022,55.4375
197,16:55:15,Antioquia,18,100.0, 18,Sabanalarga,65.86,1501.0,6.0,34.13,778.0,http://plebiscito.registraduria.gov.co/99PL/DPL01217ZZZZZZZZZZZZ_L1.htm,33.52,2364.0,7052.0,9,41,2.279,64.2666666667
198,16:55:15,Antioquia,18,100.0, 18,Sabanalarga,65.86,1501.0,6.0,34.13,778.0,http://plebiscito.registraduria.gov.co/99PL/DPL01217ZZZZZZZZZZZZ_L1.htm,33.52,2364.0,7052.0,9,41,2.279,56.9375
199,16:55:15,Antioquia,18,100.0, 18,Sabanalarga,65.86,1501.0,6.0,34.13,778.0,http://plebiscito.registraduria.gov.co/99PL/DPL01217ZZZZZZZZZZZZ_L1.htm,33.52,2364.0,7052.0,9,41,2.279,7.66666666667
200,17:00:15,Atlantico,151,100.0, 151,Sabanalarga,26.62,4663.0,10.0,73.37,12851.0,http://plebiscito.registraduria.gov.co/99PL/DPL03046ZZZZZZZZZZZZ_L1.htm,27.85,18077.0,64908.0,14,142,17.514,64.2666666667
201,17:00:15,Atlantico,151,100.0, 151,Sabanalarga,26.62,4663.0,10.0,73.37,12851.0,http://plebiscito.registraduria.gov.co/99PL/DPL03046ZZZZZZZZZZZZ_L1.htm,27.85,18077.0,64908.0,14,142,17.514,56.9375
202,17:00:15,Atlantico,151,100.0, 151,Sabanalarga,26.62,4663.0,10.0,73.37,12851.0,http://plebiscito.registraduria.gov.co/99PL/DPL03046ZZZZZZZZZZZZ_L1.htm,27.85,18077.0,64908.0,14,142,17.514,7.66666666667
203,16:25:15,Casanare,7,100.0, 7,Sabanalarga,49.4,664.0,2.0,50.59,680.0,http://plebiscito.registraduria.gov.co/99PL/DPL46800ZZZZZZZZZZZZ_L1.htm,50.29,1387.0,2758.0,4,30,1.344,64.2666666667
204,16:25:15,Casanare,7,100.0, 7,Sabanalarga,49.4,664.0,2.0,50.59,680.0,http://plebiscito.registraduria.gov.co/99PL/DPL46800ZZZZZZZZZZZZ_L1.htm,50.29,1387.0,2758.0,4,30,1.344,56.9375
205,16:25:15,Casanare,7,100.0, 7,Sabanalarga,49.4,664.0,2.0,50.59,680.0,http://plebiscito.registraduria.gov.co/99PL/DPL46800ZZZZZZZZZZZZ_L1.htm,50.29,1387.0,2758.0,4,30,1.344,7.66666666667
206,17:10:15,Antioquia,125,100.0, 125,Sabaneta,62.93,16903.0,10.0,37.06,9955.0,http://plebiscito.registraduria.gov.co/99PL/DPL01218ZZZZZZZZZZZZ_L1.htm,45.59,27182.0,59616.0,58,285,26.858,43.8
207,16:55:15,Antioquia,33,100.0, 33,Salgar,67.45,1621.0,8.0,32.54,782.0,http://plebiscito.registraduria.gov.co/99PL/DPL01220ZZZZZZZZZZZZ_L1.htm,18.34,2474.0,13483.0,3,24,2.403,49.6
208,16:55:15,Antioquia,16,100.0, 16,San Andres,55.03,864.0,6.0,44.96,706.0,http://plebiscito.registraduria.gov.co/99PL/DPL01223ZZZZZZZZZZZZ_L1.htm,32.81,1701.0,5184.0,0,65,1.570,6.64285714286
209,16:55:15,Antioquia,16,100.0, 16,San Andres,55.03,864.0,6.0,44.96,706.0,http://plebiscito.registraduria.gov.co/99PL/DPL01223ZZZZZZZZZZZZ_L1.htm,32.81,1701.0,5184.0,0,65,1.570,3.57142857143
210,16:50:15,San Andres,98,100.0, 98,San Andres,48.78,4097.0,8.0,51.21,4301.0,http://plebiscito.registraduria.gov.co/99PL/DPL56001ZZZZZZZZZZZZ_L1.htm,19.3,8466.0,43864.0,8,32,8.398,6.64285714286
211,16:50:15,San Andres,98,100.0, 98,San Andres,48.78,4097.0,8.0,51.21,4301.0,http://plebiscito.registraduria.gov.co/99PL/DPL56001ZZZZZZZZZZZZ_L1.htm,19.3,8466.0,43864.0,8,32,8.398,3.57142857143
212,16:50:15,Santander,24,100.0, 24,San Andres,44.41,1312.0,6.0,55.58,1642.0,http://plebiscito.registraduria.gov.co/99PL/DPL27175ZZZZZZZZZZZZ_L1.htm,43.54,3085.0,7084.0,4,79,2.954,6.64285714286
213,16:50:15,Santander,24,100.0, 24,San Andres,44.41,1312.0,6.0,55.58,1642.0,http://plebiscito.registraduria.gov.co/99PL/DPL27175ZZZZZZZZZZZZ_L1.htm,43.54,3085.0,7084.0,4,79,2.954,3.57142857143
214,16:55:15,Antioquia,34,100.0, 34,San Carlos,53.01,2697.0,6.0,46.98,2390.0,http://plebiscito.registraduria.gov.co/99PL/DPL01226ZZZZZZZZZZZZ_L1.htm,37.59,5242.0,13944.0,7,95,5.087,342.125
215,16:55:15,Antioquia,34,100.0, 34,San Carlos,53.01,2697.0,6.0,46.98,2390.0,http://plebiscito.registraduria.gov.co/99PL/DPL01226ZZZZZZZZZZZZ_L1.htm,37.59,5242.0,13944.0,7,95,5.087,21.5625
216,16:35:15,Cordoba,48,100.0, 48,San Carlos,41.27,1511.0,6.0,58.72,2150.0,http://plebiscito.registraduria.gov.co/99PL/DPL13049ZZZZZZZZZZZZ_L1.htm,18.88,3722.0,19707.0,1,36,3.661,342.125
217,16:35:15,Cordoba,48,100.0, 48,San Carlos,41.27,1511.0,6.0,58.72,2150.0,http://plebiscito.registraduria.gov.co/99PL/DPL13049ZZZZZZZZZZZZ_L1.htm,18.88,3722.0,19707.0,1,36,3.661,21.5625
218,17:05:15,Antioquia,14,100.0, 14,San Francisco,57.71,901.0,6.0,42.28,660.0,http://plebiscito.registraduria.gov.co/99PL/DPL01227ZZZZZZZZZZZZ_L1.htm,26.66,1637.0,6140.0,1,26,1.561,413.2
219,17:05:15,Antioquia,14,100.0, 14,San Francisco,57.71,901.0,6.0,42.28,660.0,http://plebiscito.registraduria.gov.co/99PL/DPL01227ZZZZZZZZZZZZ_L1.htm,26.66,1637.0,6140.0,1,26,1.561,56.625
220,17:05:15,Antioquia,14,100.0, 14,San Francisco,57.71,901.0,6.0,42.28,660.0,http://plebiscito.registraduria.gov.co/99PL/DPL01227ZZZZZZZZZZZZ_L1.htm,26.66,1637.0,6140.0,1,26,1.561,38.625
221,16:45:15,Cundinamarca,20,100.0, 20,San Francisco,64.01,2099.0,5.0,35.98,1180.0,http://plebiscito.registraduria.gov.co/99PL/DPL15229ZZZZZZZZZZZZ_L1.htm,39.58,3321.0,8389.0,9,32,3.279,413.2
